,age,date,operation_type,current_amount,monthly_income,available_credit,transaction_amount
21926,51,2023-10-22,T,38349.617829416595,8787.0,2000.0,4823.527348015022
21927,52,2023-11-20,P,40894.40706259251,6053.0,2000.0,4695.003745833167
21928,39,2023-09-25,R,38902.6420886202,2366.0,111152.943076714,2550.749222185244
21929,51,2023-11-15,R,18504.204697444096,0.0,2000.0,5225.859569400843
21930,46,2023-11-24,T,17445.601485437932,17260.0,2000.0,7107.259035437874
21931,33,2023-10-16,P,31265.759990127142,10407.0,2000.0,7130.801504634777
21932,46,2023-09-28,T,41013.31127909417,2758.0,2000.0,3146.2672185694723
21933,49,2023-11-29,P,31504.87034207467,0.0,9197.123372331596,8673.8947779226
21934,35,2023-09-12,P,38676.8719257075,13868.0,124634.11169602166,8735.556852764243
21935,21,2023-09-21,R,21663.243975534482,12768.0,2000.0,2845.8378186859354
21936,28,2023-11-02,T,25785.563191549423,14166.0,86197.67959911929,5630.294024487915
21937,36,2023-10-10,T,30513.96664788732,0.0,2000.0,3168.3447872602637
21938,31,2023-09-12,P,37230.679953038474,4530.0,2000.0,3571.44750064242
21939,34,2023-10-15,P,19877.919173698203,2289.0,156001.5028765187,6221.674481930672
21940,55,2023-11-12,T,31945.05129151877,0.0,11530.438452926694,1732.886604721201
21941,42,2023-11-09,T,40308.24980259303,6653.0,52115.85033492005,6133.458550603139
21942,46,2023-11-06,R,35939.782457533605,22319.0,63747.79407958126,4505.799460369857
21943,48,2023-10-03,P,35997.62400984533,725.0,2000.0,9039.333689621364
21944,36,2023-09-17,T,20093.418399308313,405.0,11509.430522712266,3446.563592960293
21945,57,2023-10-14,R,39548.45863695463,20995.0,2000.0,2828.2819919423428
21946,34,2023-09-27,P,32617.350670455842,17734.0,40344.70311824633,4163.544629861446
21947,32,2023-09-07,R,5817.496710180654,14004.0,35103.31293647076,5906.162122777658
21948,31,2023-10-01,R,32869.03095513313,20336.0,2000.0,2079.1900683676654
21949,44,2023-11-13,P,27670.95101473231,11241.0,2000.0,8070.799979416757
21950,39,2023-11-26,P,30304.365824248744,6408.0,6797.284796272611,1804.6410423003358
21951,33,2023-10-16,P,30009.81151376552,11729.0,2000.0,5441.956644066549
21952,55,2023-10-22,T,23379.0492832161,10154.0,86029.69598569738,2642.6362496521956
21953,40,2023-11-14,R,57728.62177034147,12294.0,2000.0,5320.270328051075
21954,44,2023-11-23,R,24221.268567021336,9255.0,56263.142417575706,7107.099594125242
21955,36,2023-09-24,P,22775.486433665177,10544.0,2000.0,5252.585240153749
21956,38,2023-10-25,T,23003.043969040784,4649.0,73430.47543948522,7415.17550539491
21957,44,2023-09-08,T,30179.90245084948,12702.0,117591.44368891753,2910.5118130151873
21958,44,2023-09-28,T,44402.2549196224,9569.0,2000.0,9694.794331396275
21959,43,2023-11-09,R,24662.359047587444,17788.0,2000.0,3036.8987328378116
21960,44,2023-09-19,P,23949.281990911433,16892.0,22188.27005815436,1813.1440693422087
21961,43,2023-09-09,R,23904.10557431965,9810.0,87143.61620349989,6878.111040366162
21962,40,2023-10-17,R,26854.019034288536,0.0,60735.42921019069,2646.64629145194
21963,45,2023-09-03,P,25087.944078175475,8229.0,4723.561335766157,3226.7313415051913
21964,45,2023-09-04,T,18321.629591208504,11581.0,32389.908617817477,7031.4641765768665
21965,44,2023-09-30,P,18820.86459222452,27289.5,2000.0,7142.0593896763585
21966,38,2023-11-27,P,18343.324828069097,3287.0,50706.477900040234,625.1742906015161
21967,43,2023-11-16,R,42281.316907859626,998.0,2000.0,6613.515951028544
21968,51,2023-09-19,P,12217.31935396359,3899.0,68918.02478408918,2978.006038764128
21969,40,2023-11-28,P,31829.843833117175,6131.0,2000.0,5400.000946098866
21970,43,2023-11-10,R,26066.63526435482,1109.0,53596.419723276325,3484.282827118085
21971,51,2023-11-08,R,40271.92883304048,22642.0,57141.05468833085,5048.009834155653
21972,39,2023-09-11,P,32987.844301668294,28126.0,2000.0,2792.438017954475
21973,46,2023-10-07,R,37150.22919641148,16935.0,2000.0,4436.196549479239
21974,43,2023-09-29,R,31060.100768348548,16221.0,54531.918378955124,9879.400379402505
21975,46,2023-10-18,R,43968.64894269172,11917.0,2000.0,5895.941700238418
21976,29,2023-09-12,P,32923.177000833886,10706.0,79499.76089406753,2227.987545620837
21977,42,2023-10-25,P,17853.40524694731,5100.0,2000.0,4256.763129255614
21978,49,2023-09-28,P,17985.459572646534,14455.0,2000.0,6469.483465968836
21979,41,2023-11-14,R,19229.490306105523,0.0,2000.0,5842.383105685278
21980,37,2023-09-18,T,41787.85609493939,15023.0,67186.87639407681,5025.625461719934
21981,24,2023-10-01,T,25290.37489801381,2574.0,157436.36345094052,4630.645138648044
21982,54,2023-09-07,R,18764.557596229733,8343.0,2000.0,1440.9501766079184
21983,56,2023-09-10,R,30801.358490968192,9751.0,2000.0,3361.540786083846
21984,30,2023-09-02,P,38355.033840709366,413.0,65259.75697621723,2945.1752301813326
21985,41,2023-10-18,R,32714.689632748752,21282.0,24831.023782978962,2955.33603944538
21986,49,2023-09-21,P,46289.189050534034,9157.0,31422.159133737056,6698.317719617444
21987,43,2023-10-29,P,27851.072814855226,13382.0,55088.99957499163,5709.1942595032015
21988,41,2023-11-22,P,22546.707458156485,12650.0,2000.0,8238.69950734038
21989,34,2023-10-03,T,31803.990942217733,8873.0,31560.792703755844,6564.504430439019
21990,29,2023-10-10,P,29425.224441895374,15237.0,37070.47672201393,6235.804130662401
21991,36,2023-09-24,R,45228.103402885856,7657.0,2000.0,6593.049420386483
21992,35,2023-09-03,R,32293.397625442954,13122.0,50473.85357548359,6058.566308752795
21993,35,2023-11-21,T,27399.26836197798,7906.0,2000.0,7356.899718058967
21994,26,2023-11-03,T,26512.46770582308,6448.0,19817.838191402974,5190.351671525987
21995,43,2023-11-12,P,22008.430782918185,13543.0,2000.0,1548.0209920486345
21996,40,2023-09-24,T,31906.937145039556,9038.0,61916.79612596914,8368.381322239014
21997,22,2023-09-23,R,38112.562865181906,10988.0,2000.0,3983.3551029404643
21998,42,2023-10-18,P,20961.54010470405,6363.0,48679.389652255086,8996.790173319674
21999,29,2023-11-12,R,9340.870005068598,11080.0,47175.596783350404,6323.50613806023
22000,44,2023-10-17,T,14316.716578009093,19739.0,2000.0,5301.0337445712585
22001,62,2023-11-13,R,27052.47832623806,6770.0,31562.060587926793,3116.1959485650877
22002,41,2023-11-14,R,28574.340458717572,6207.0,2000.0,3285.7889443391177
22003,43,2023-10-03,T,31501.78656981105,18161.0,2000.0,4271.334386660011
22004,43,2023-10-21,T,25694.790233672276,5799.0,2000.0,3802.5298390396792
22005,34,2023-11-13,P,30318.65507880315,8895.0,2000.0,6426.747649305631
22006,24,2023-10-28,R,41518.16272692811,3729.0,19725.991992796186,6853.61550841127
22007,33,2023-09-18,T,32923.23671107709,19581.0,2000.0,4727.524149206606
22008,62,2023-11-01,R,46084.77091822816,4676.0,65271.826042974564,3664.1640308586157
22009,38,2023-10-02,T,49337.43268732726,17667.0,90893.59357136763,5010.660193279863
22010,37,2023-09-24,P,32123.852751121296,26199.0,56525.222834101885,3213.4931147555944
22011,36,2023-10-17,P,34207.48981697452,16212.0,61963.775755001894,5415.88020845483
22012,42,2023-09-06,T,10266.49295170845,15692.0,61143.99337896324,6364.3201193321
22013,56,2023-11-04,R,27656.20335525534,9719.0,2000.0,4438.9103070089
22014,21,2023-11-05,P,32579.294545513516,4157.0,49424.18762291384,4105.539254751217
22015,45,2023-10-31,T,34537.16505763129,6959.0,107597.86960893495,2332.866551040148
22016,46,2023-10-03,P,29966.515082015198,0.0,2000.0,5673.172869593982
22017,24,2023-11-09,P,17423.60090405329,5141.0,2000.0,4255.764010656347
22018,41,2023-11-18,P,38251.344245353044,5356.0,64280.82004426289,2084.1178758015817
22019,33,2023-11-19,T,31722.756815069257,7303.0,2000.0,8149.725372598896
22020,35,2023-10-25,R,18137.46988029957,20388.0,2000.0,3284.7889646311137
22021,44,2023-11-06,P,29155.94764516561,14635.0,2000.0,3807.619943040735
22022,30,2023-11-23,R,50831.21976239233,9232.0,78119.27967935907,3676.421730827942
22023,19,2023-11-23,P,32676.986046672562,7949.0,92867.70050705998,4238.514540777833
22024,55,2023-10-29,T,35334.213419541215,7834.0,4940.154174426651,2355.581265730635
22025,18,2023-09-06,R,42594.48840117757,5783.0,2000.0,2904.476342607221
22026,24,2023-11-21,T,29821.51065123115,10702.0,2000.0,3211.4320670934612
22027,42,2023-11-01,R,36389.33007054933,11109.0,65099.75956713203,5263.420681535532
22028,39,2023-11-15,P,26183.761308642643,0.0,2000.0,6706.494033310443
22029,39,2023-09-03,P,37913.90933338477,13067.0,6892.948369087714,4266.139431344809
22030,49,2023-11-14,P,34872.33638517132,0.0,59842.45239919639,4754.020648624942
22031,34,2023-11-13,R,34640.73586263349,5991.0,2000.0,7740.622025274322
22032,44,2023-10-03,R,36120.29234153477,11769.0,137181.86658756976,5554.636845797628
22033,24,2023-11-27,R,47207.64481777439,17061.0,2000.0,7234.640903096899
22034,56,2023-09-02,R,17113.5096213615,20671.0,144469.58452261213,6173.174863312239
22035,34,2023-11-11,P,11665.800553955178,6969.0,2000.0,4602.136829503797
22036,51,2023-10-19,R,33910.4267478217,7357.0,143491.62533444198,5956.662053806818
22037,49,2023-11-04,R,34655.0945311263,17329.0,2000.0,6897.924048975858
22038,47,2023-10-22,T,33732.202022631056,17933.0,90903.1748424383,2641.2929085910628
22039,35,2023-10-23,R,36805.133120561324,10274.0,35677.712365093335,6181.386884640629
22040,47,2023-11-27,R,45210.56791782229,6855.0,67093.96630142591,2759.1096201774926
22041,53,2023-11-08,P,42238.80075322272,25254.0,18993.969287628086,4333.9994488068505
22042,26,2023-10-12,R,8930.692557979888,0.0,56566.56157326527,6322.362257473458
22043,29,2023-10-19,R,500.0,22561.0,2000.0,4282.187730020312
22044,37,2023-10-21,R,42654.19055581908,382.0,2000.0,4945.155837608477
22045,22,2023-09-29,R,21049.136180896872,18133.0,42009.74134675317,6133.804994865561
22046,54,2023-11-13,P,51839.056015592476,12469.0,2000.0,6343.2458620011075
22047,53,2023-11-24,P,38994.03349931077,0.0,2000.0,3880.3019240031435
22048,26,2023-11-08,T,38625.64991809668,7321.0,11839.664888441555,3748.719831466194
22049,41,2023-09-02,T,39958.18415321242,11907.0,129310.41945949901,200.0
22050,34,2023-09-07,P,34347.14890680303,8773.0,2000.0,6506.315629181802
22051,42,2023-10-24,R,42417.539946587174,11366.0,123555.79557387468,4054.526028000454
22052,37,2023-09-09,R,32391.24976669091,4953.0,19622.441829765387,4034.371457231914
22053,54,2023-10-29,P,13957.041797094611,15162.0,20674.22299970397,3154.5940285071197
22054,34,2023-10-12,R,17660.296524249745,13360.0,138952.96456268514,7401.809451517449
22055,23,2023-11-27,R,13947.338557854657,7818.0,72343.38248753073,5673.419274280134
22056,35,2023-09-02,P,10306.032465391989,10013.0,39086.78368088072,4793.313308042659
22057,18,2023-10-22,T,43094.162596406815,16737.0,2000.0,3466.3762435489452
22058,18,2023-09-27,R,20646.571127399264,5549.0,90336.1867530328,5070.619213357794
22059,32,2023-11-21,R,9243.536927178342,7784.0,2000.0,5855.997375723536
22060,54,2023-09-03,T,50463.50705543946,3843.0,2000.0,4116.57570934042
22061,18,2023-09-02,T,26466.957806888357,5434.0,26426.23231772781,4504.265272990543
22062,23,2023-11-22,T,39294.4361427178,12811.0,89905.40318610967,3367.819643285319
22063,37,2023-09-22,T,22348.645644339285,10394.0,2000.0,3679.2422852234185
22064,56,2023-09-05,T,37280.98866316112,20815.0,168611.56089604786,4910.965842040341
22065,36,2023-11-23,P,37049.1694958602,10683.0,2000.0,2782.8933703449215
22066,20,2023-10-02,R,27646.367934931277,32986.0,91176.33313790616,4576.914152321161
22067,47,2023-09-03,T,24764.758182195168,20889.0,2000.0,3544.745419153839
22068,41,2023-11-26,R,14148.98964920985,2309.0,2000.0,5074.7172010255335
22069,53,2023-11-02,R,24957.110297433257,17495.0,2000.0,6532.806371858849
22070,28,2023-10-31,T,41879.15996896743,8301.0,57207.45626871814,3548.4904700840516
22071,42,2023-09-26,T,34094.76965678371,13925.0,2000.0,5511.28693838816
22072,35,2023-10-18,R,19351.867900964004,8977.0,4760.483617328719,4456.918525695001
22073,42,2023-10-30,P,26478.66272117214,16363.5,34281.32488729025,6357.928053094334
22074,53,2023-11-04,R,24166.12373124687,1930.0,32428.6218642346,4764.192998955499
22075,25,2023-11-20,T,30404.264585545046,1612.0,68744.86442127945,7983.4216024376765
22076,29,2023-10-10,T,41519.49520895294,8297.0,2000.0,7516.689327358023
22077,42,2023-09-26,P,27297.39435569634,0.0,2000.0,6692.942323577823
22078,39,2023-10-31,P,40167.05834309923,21490.0,37831.21968911349,6103.148717683543
22079,44,2023-09-03,P,30032.22935500567,1303.0,16546.645666492044,6113.345607567954
22080,35,2023-11-15,R,48126.66243593466,12768.0,37116.68120427841,4394.118214241271
22081,32,2023-11-23,P,26568.988627933795,3721.0,2000.0,7834.16293678647
22082,18,2023-10-18,T,32742.032647761625,9884.0,2000.0,4434.794023036875
22083,18,2023-11-12,P,16518.217150297347,24488.0,2000.0,3524.8157309803955
22084,33,2023-09-28,P,34592.27157439954,23543.0,2000.0,4034.6193697440103
22085,20,2023-10-13,P,27274.21789427646,8858.0,2000.0,5441.016587767518
22086,49,2023-10-22,R,13058.256312174552,17161.0,95956.07035548404,4775.429884782552
22087,44,2023-10-19,R,25617.9105815303,27266.0,36030.30322363049,6284.679752353963
22088,45,2023-10-19,T,26109.66804890247,12675.0,2000.0,3335.6838847132713
22089,33,2023-10-10,R,30445.81350204418,16581.0,62209.87956928927,3998.1903158772693
22090,50,2023-10-10,R,49658.11066888078,14510.0,2000.0,4568.31574179992
22091,43,2023-10-19,R,29792.868432860974,16370.0,2000.0,6058.887401833372
22092,42,2023-11-27,P,17266.05627408561,3143.0,76458.68835291117,2930.488532992877
22093,56,2023-10-23,T,11319.473138192345,35087.0,116489.61911399571,6709.052654232291
22094,36,2023-09-22,T,47131.44716640193,346.0,2000.0,6169.993393827643
22095,51,2023-10-01,R,39367.67510327103,3688.0,63229.073116068816,5847.4715660522
22096,52,2023-10-17,P,56506.97963307368,11488.0,119355.81177296361,2596.8855824096286
22097,39,2023-10-05,P,22649.05769567662,16436.0,70436.67949612142,5240.043000103597
22098,37,2023-10-05,R,38658.02796933103,17421.0,2000.0,5892.430370775797
22099,46,2023-11-28,P,24966.82157829323,22814.0,102741.46131987324,4723.770887945845
22100,47,2023-10-28,P,25767.959243446305,18789.0,88195.03056884126,4516.576208276902
22101,45,2023-09-17,T,18196.651882382866,13638.0,66198.45277637271,684.5573106799657
22102,42,2023-11-21,P,36480.84835002272,4641.0,60988.7850135103,3478.9375387425457
22103,25,2023-11-03,T,36725.08077961919,14277.0,128929.14580287148,3997.0448622612225
22104,43,2023-10-26,R,24242.410291427102,989.0,30528.035131986853,6434.67327365637
22105,40,2023-10-04,T,18739.102324970467,10492.0,2000.0,2428.0666510520464
22106,49,2023-09-22,R,39483.447235324275,20109.0,2000.0,8829.483549330635
22107,27,2023-09-06,P,30587.476763725106,17368.0,74261.7059325355,8180.662923133061
22108,41,2023-09-12,T,39100.597676057354,5110.0,106959.7869149166,4785.823794673477
22109,62,2023-10-27,P,36902.0553192492,16251.0,200000.0,7315.778719144881
22110,36,2023-09-03,P,43945.89836247348,0.0,100152.23457179895,4785.356285364571
22111,52,2023-10-04,P,48259.530041525926,12225.0,103248.02806252008,6337.3791524492535
22112,34,2023-09-15,T,25760.60931808435,35446.5,2000.0,2669.7582441006416
22113,29,2023-10-06,R,22197.38684724578,10301.0,46315.420268059854,5221.980690756992
22114,51,2023-10-22,R,27861.24892570534,0.0,2000.0,3264.2356364495126
22115,44,2023-11-11,R,36390.94981201099,15659.0,27369.8499788135,6395.394914116453
22116,44,2023-10-24,R,17174.245783920207,6522.0,136746.005058399,3172.2118641332386
22117,47,2023-11-10,R,16111.008397653964,3831.0,93836.71806760787,5872.875798751414
22118,45,2023-09-29,T,7598.294857639346,4376.0,2000.0,2569.061661658023
22119,53,2023-10-08,P,7271.00965404341,14528.0,2000.0,6556.830696314716
22120,36,2023-11-09,R,29011.944914293355,3490.0,28088.417102314816,8204.317155044735
22121,27,2023-10-31,P,38770.91197580649,26079.0,2000.0,4040.3029101162197
22122,49,2023-10-15,P,41253.81461019498,12508.5,2000.0,5818.628411350022
22123,26,2023-10-14,R,29202.59834552794,10131.0,94786.63147043233,1387.236476655205
22124,28,2023-10-18,P,23363.501180944673,3492.0,85692.76401274625,2862.5472712548003
22125,37,2023-09-03,R,20187.62727918999,18303.0,42372.520415758285,6598.936743511966
22126,43,2023-11-01,T,37478.60023387496,10118.0,2000.0,3427.2045247302467
22127,62,2023-10-20,T,39527.949594692254,16795.0,2000.0,3819.425669266856
22128,48,2023-11-08,P,28107.6614538859,12592.0,22204.9602127878,3440.4014202875724
22129,18,2023-09-12,P,20746.864296225114,23568.0,2000.0,2262.3852731994593
22130,37,2023-11-19,P,39674.86335677062,7573.0,99767.54752195865,7910.112477085118
22131,18,2023-10-31,T,29271.730139053765,16280.0,2000.0,3744.2890085192676
22132,39,2023-10-11,T,17103.736487799346,2280.0,63309.278496102685,8260.928735737847
22133,43,2023-09-03,R,44791.96077992259,28409.0,113756.83523369301,6610.46124552907
22134,37,2023-11-15,P,31049.90426024888,4599.0,71812.47546247757,3276.409232305967
22135,59,2023-11-11,T,30886.25139334938,3103.0,57343.5188447475,4030.9908016736968
22136,50,2023-10-27,P,47588.09514207076,10360.0,25066.178032507458,2780.4242954245237
22137,24,2023-10-22,T,47984.2035310087,0.0,19540.01099247828,3424.385820055548
22138,37,2023-10-06,P,12732.133591707021,11019.0,102751.29329151889,3490.5741484890573
22139,33,2023-09-30,R,47943.81906301362,23838.0,68526.33949984264,2581.1198521386964
22140,50,2023-10-03,R,28985.12882745827,1947.0,2000.0,3665.9561481694845
22141,40,2023-10-11,R,30669.198614206733,11489.0,2000.0,6384.0768204412525
22142,49,2023-09-06,P,30907.54519785431,17576.0,83369.88690925574,2821.8684702631685
22143,36,2023-09-05,T,8526.1241466578,1150.0,2000.0,7157.905204781733
22144,51,2023-11-08,P,40888.91399499278,18155.0,2000.0,1665.8527297169912
22145,30,2023-09-30,P,35659.31470508159,6121.5,2000.0,7957.268811153925
22146,37,2023-11-18,P,39117.84344769991,0.0,4437.120327386826,4784.42552593558
22147,41,2023-09-15,P,30635.148756793387,41380.5,2000.0,4601.091106845489
22148,55,2023-09-27,T,26959.302202119106,0.0,2000.0,3846.878628627377
22149,34,2023-11-26,T,42097.80287787061,0.0,24148.642348930258,2863.835859944471
22150,41,2023-11-14,P,19391.25933077593,13410.0,2000.0,5573.687006651401
22151,46,2023-10-18,R,27885.616600775487,9152.0,2000.0,6568.699774366057
22152,37,2023-11-21,R,34356.61132603916,13099.0,2000.0,5680.542333148304
22153,35,2023-11-21,R,40108.53220244862,21224.0,2000.0,6168.294132398757
22154,27,2023-10-03,R,34159.23225850215,5662.0,2000.0,8880.748323005664
22155,46,2023-09-20,T,17295.096378163802,6715.0,87691.80481571678,7726.099006612449
22156,49,2023-10-29,P,27606.340992833862,8796.0,22713.570591182393,3821.2115324528795
22157,44,2023-11-23,P,40093.213332195264,9950.0,42632.698216307996,8963.653659184587
22158,20,2023-11-22,P,16804.330424251795,12675.0,2000.0,3276.5670026407106
22159,33,2023-11-25,R,20073.218250821636,5181.0,67687.2362852603,2637.481701255022
22160,28,2023-09-23,T,35219.146634972414,20128.0,2000.0,5911.830138350637
22161,39,2023-10-26,R,19264.785630541992,0.0,73817.99689294862,4062.9149325442695
22162,38,2023-10-26,R,28880.974162960527,0.0,2000.0,5087.3873470417875
22163,49,2023-09-05,T,34344.27745110148,0.0,2000.0,2414.0580629793744
22164,32,2023-09-02,R,33195.46630836396,32598.0,83295.1098221932,6157.033660109192
22165,22,2023-11-29,P,21071.67562957343,10429.0,70235.68955554569,6742.312639726482
22166,43,2023-10-24,P,4763.568531292152,8435.0,2000.0,6314.563301762849
22167,33,2023-11-16,T,7368.721885501465,17511.0,2000.0,6424.723025314244
22168,43,2023-10-19,R,25701.82941017238,15987.0,2000.0,6290.379363892682
22169,45,2023-10-25,R,28053.400273344832,22074.0,2000.0,5612.659192560801
22170,48,2023-10-05,T,28982.129337588853,19102.0,113401.17184082462,1349.5604061309914
22171,48,2023-10-23,R,30058.089681393467,10379.0,2000.0,6542.364291235506
22172,30,2023-09-14,T,20907.997915717515,3438.0,2000.0,7672.390401158083
22173,42,2023-11-03,T,11550.039702342416,10990.0,28964.755338688774,1272.5432909289862
22174,28,2023-11-03,T,25412.521594602258,10665.0,2000.0,4549.6517638602845
22175,49,2023-11-11,P,22107.894376816013,12164.0,97184.58500953957,2883.6689540540633
22176,41,2023-11-28,R,9592.266113625588,10749.0,68706.05408321848,4853.71312806769
22177,49,2023-10-24,P,10942.392109321583,6850.0,2000.0,2856.8729489888715
22178,35,2023-10-14,P,42466.437073247136,8390.0,81287.39559396499,6345.6966768236925
22179,53,2023-11-16,P,52369.592103231706,16326.0,2000.0,4699.5091580727785
22180,24,2023-10-11,R,20893.032597216545,5258.0,117401.72861961504,3536.4240925427403
22181,42,2023-11-09,P,34156.732671890655,15086.0,126423.38608219633,4851.07621693443
22182,60,2023-10-24,R,26912.295768363274,0.0,16187.443496473807,5853.187617183794
22183,49,2023-10-24,P,24408.820479253336,0.0,2000.0,5916.233933285721
22184,30,2023-10-22,P,36196.31834905523,6421.0,11915.952328749612,6778.513177057357
22185,50,2023-11-05,T,28242.042550262708,4957.0,84687.16864993698,5111.510197927923
22186,38,2023-11-28,T,40008.17733976445,18793.0,2000.0,5797.49901933533
22187,51,2023-11-15,P,48596.55668422306,41379.0,24446.69484304944,3167.0102838974362
22188,43,2023-11-19,R,36596.86300238731,12131.0,2000.0,1307.2903333728555
22189,26,2023-09-22,P,27213.82392383433,0.0,15225.129477564693,6224.489259810675
22190,47,2023-09-16,T,35425.72513168215,9945.0,78011.43649319046,2743.457818314043
22191,54,2023-10-09,T,36545.06334844977,278.0,2000.0,5428.670027693512
22192,18,2023-10-31,T,22700.61315928826,22710.0,2000.0,5283.352432220477
22193,51,2023-11-20,T,21316.673271453565,12717.0,2000.0,5215.883606597671
22194,42,2023-11-03,P,30554.47892968696,9789.0,2000.0,9375.399975256232
22195,51,2023-11-15,T,44170.94910375624,28006.5,70625.52874057915,5713.603671311329
22196,39,2023-10-12,T,56287.11795492426,9813.0,12707.151580368534,8136.435652201604
22197,39,2023-11-08,P,31694.72219644371,4376.0,27260.14450915376,4386.744210866965
22198,41,2023-09-01,P,28536.227247912004,10788.0,2000.0,4059.1141547875663
22199,42,2023-09-23,T,39388.2880185962,3158.0,2000.0,3476.2983522494947
22200,44,2023-10-11,P,31676.567499956345,10060.0,20435.259703873155,5095.740989605698
22201,29,2023-11-25,T,38786.389659714565,14831.0,45291.504804916935,4983.636086354943
22202,24,2023-09-02,P,34340.24011651702,6886.0,2000.0,6951.113408955407
22203,62,2023-11-14,P,28433.137826091646,0.0,2000.0,3079.105076123382
22204,39,2023-10-20,T,30452.18592322723,658.0,44532.64652784113,5183.629546917747
22205,39,2023-11-12,P,21889.03996100211,5051.0,2000.0,295.1921239635485
22206,31,2023-09-22,P,34110.169403872176,31656.0,56349.500001380264,4689.886640531977
22207,43,2023-11-15,P,10912.732485426102,7086.0,2000.0,4397.67458093963
22208,39,2023-09-24,P,44991.784748485574,1618.0,2000.0,804.26015915874
22209,38,2023-11-10,R,15044.583022205508,0.0,60449.69228078286,1135.305516421372
22210,51,2023-11-20,P,25676.03903890014,601.0,2000.0,5112.375598903037
22211,37,2023-10-03,R,44815.897473103585,10142.0,2000.0,376.6112025930406
22212,49,2023-11-10,R,35950.55857396224,9703.0,2000.0,3849.0685276452687
22213,33,2023-10-18,T,11644.301069121138,10203.0,76598.65667234949,6389.410449401733
22214,41,2023-09-12,T,34595.43802217701,0.0,6471.510748691469,916.3991269388862
22215,30,2023-10-24,P,46070.49854147602,1655.0,2000.0,4731.580929277214
22216,29,2023-10-28,T,5461.855721024676,689.0,2000.0,3059.6416954762326
22217,45,2023-11-27,R,37891.64790013439,7218.0,2000.0,2787.1111739787816
22218,46,2023-10-20,T,21224.49201826749,8737.0,2000.0,5380.185930429752
22219,25,2023-09-16,T,37833.29931526344,5540.0,42947.60865858406,8491.575989701643
22220,46,2023-10-23,T,38310.871287843336,17083.0,92032.43535687939,5279.974689114625
22221,48,2023-09-26,P,13201.515688425498,9192.0,15632.239426789954,7995.971933712695
22222,35,2023-11-01,R,28491.099808743293,10928.0,19311.419914492908,4024.7981831735456
22223,44,2023-10-18,T,24644.7787533319,1288.0,81979.6936675889,7654.255992221725
22224,62,2023-10-18,T,42861.29425135329,20900.0,109073.18886536457,4688.166409784604
22225,60,2023-10-02,P,21379.15555239751,6804.0,2000.0,4340.9742127559775
22226,37,2023-09-29,R,25169.146341088508,10457.0,2000.0,6954.157958540869
22227,44,2023-10-12,R,30828.206032129798,8540.0,2000.0,7998.427270372715
22228,55,2023-11-06,P,19419.511537495782,15861.0,2000.0,975.2063681854856
22229,18,2023-11-03,P,22305.384266318648,5396.0,2000.0,5693.330882702354
22230,28,2023-11-17,R,21951.468743398174,12634.0,2000.0,5156.436830504987
22231,44,2023-11-23,T,23003.597867453238,9917.0,2000.0,9194.007971150964
22232,54,2023-10-04,T,39203.61986890738,29308.0,40150.60223006195,4646.121167138334
22233,42,2023-09-13,P,32587.022586299023,15083.0,14525.19139095178,4031.51988539915
22234,42,2023-11-07,R,34773.89046728122,17938.0,107201.24004096353,5948.504661474923
22235,58,2023-10-25,R,46772.75866869872,19636.0,2000.0,4230.242556996656
22236,34,2023-11-13,P,20134.773281820133,11091.0,34457.78031647773,4248.885543327826
22237,43,2023-11-02,P,37030.66000913105,8388.0,2000.0,4742.279251047254
22238,23,2023-11-14,T,23555.60950176051,10424.0,2000.0,4350.284441513442
22239,22,2023-10-15,T,21934.306185202015,0.0,22215.30166148676,5746.738536755429
22240,54,2023-10-02,P,36479.16031499617,18753.0,26622.403288870337,2063.507373571587
22241,61,2023-10-03,R,38879.67372416153,7001.0,2000.0,6872.691487909233
22242,40,2023-09-11,R,25330.367048674103,27058.0,26326.350208334665,4570.124678937159
22243,56,2023-11-28,R,44685.72550170605,9159.0,27652.51566973138,5005.476242363667
22244,46,2023-10-19,R,41769.8516134635,19001.0,2000.0,7632.619751557664
22245,30,2023-11-11,R,45967.29550902096,7957.0,2000.0,6802.421859516117
22246,48,2023-09-13,R,30889.024314572067,24896.0,30689.205902723254,4723.814210327925
22247,38,2023-09-15,R,31437.208627564996,23107.5,48690.166460448134,4488.3028995675895
22248,37,2023-09-29,T,18163.315268971557,11033.0,2000.0,5428.694437403223
22249,33,2023-10-28,T,25206.3649583106,15791.0,14170.099500440028,4443.478731958094
22250,35,2023-11-07,T,15615.306153654386,13761.0,2000.0,7952.7361629985535
22251,53,2023-09-30,R,51618.57966322832,21705.0,124620.41239797582,7754.423397005391
22252,47,2023-10-09,T,17335.36910424748,24460.0,54496.19906786511,5552.186799245965
22253,41,2023-09-17,P,25107.991681061576,13746.0,2000.0,8163.907795319807
22254,42,2023-11-27,T,22267.142930405986,741.0,2000.0,7337.388503410808
22255,18,2023-11-11,T,16640.497852774137,688.0,35824.611993562066,5943.036753423228
22256,41,2023-11-17,P,21028.36902233972,17516.0,32764.170245537345,6940.584971589085
22257,41,2023-09-20,T,26543.95023876748,9455.0,4712.66415455191,2241.241784081068
22258,58,2023-09-20,R,43639.33913572426,6376.0,2000.0,3645.0078708167
22259,51,2023-10-11,R,33516.32006091328,14211.0,58489.40475084674,3926.6417160716537
